language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
yaru1257,t,o,k,o,t,-,-,e,p,-,a,s,-,-,-,i,-
orow1243,-,-,t,-,-,-,-,a,p,-,a,w,a,k,-,o,n
orow1243,-,-,k,-,-,-,-,i,m,-,i,-,-,-,-,-,-
wany1246,-,-,k,-,-,-,-,i,m,-,i,y,e,k,-,i,n
wari1268,-,-,p,-,-,-,-,e,m,-,e,n,e,t,S,i,7
kuyu1236,-,-,t,-,S,a,k,a,w,t,a,-,-,-,-,-,-
itor1239,-,-,t,-,S,a,k,a,w,-,-,-,-,-,-,-,-
itor1239,-,-,t,-,-,-,-,i,m,-,-,-,-,-,-,-,-
tora1263,-,-,t,o,s,-,-,i,p,-,a,-,-,-,-,-,-
kite1237,-,-,k,-,-,-,-,i,m,-,o,-,-,t,S,e,-
chap1269,t,e,k,-,-,-,-,e,m,-,a,-,-,t,S,e,-
