language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
urup1245,-,-,-,k,a,t,-,i,m,a,-,s,i,-
yaru1257,-,-,-,k,a,t,-,i,m,a,-,s,i,-
orow1243,-,-,-,p,a,s,-,o,m,a,-,s,i,-
wany1246,-,-,-,k,a,t,-,i,m,a,-,S,i,7
wari1268,-,-,-,p,i,t,S,i,y,a,t,S,i,7
wari1268,-,-,-,k,a,t,S,i,m,a,t,S,i,7
kuyu1236,-,-,-,t,-,S,-,i,n,a,-,k,-,-
itor1239,-,-,-,t,-,S,-,i,n,a,-,k,-,-
tora1263,-,S,i,k,-,-,-,i,n,i,-,S,i,-
tora1263,-,-,-,k,a,z,-,i,m,a,-,-,-,-
kite1237,-,-,-,k,a,-,-,i,m,a,t,S,e,-
chap1269,t,S,i,k,-,-,-,i,-,-,t,S,i,-
chap1269,-,-,-,k,a,-,-,i,m,a,t,S,i,-
