language,x1,x2,x3,x4,x5
urup1245,t,u,p,a,n
orow1243,p,a,-,-,k
orow1243,t,o,-,-,7
wany1246,t,o,-,-,-
wari1268,t,o,-,-,7
kuyu1236,p,a,-,-,p
itor1239,t,o,-,-,n
tora1263,p,a,-,-,k
