language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
yaru1257,-,-,t,-,-,-,a,-,-,-,-,-
orow1243,p,i,t,-,-,-,-,-,-,-,-,-
orow1243,-,-,w,-,-,-,a,k,-,-,-,-
orow1243,-,-,t,-,-,-,a,k,-,-,a,t
wany1246,p,i,t,-,-,-,-,k,i,r,a,n
wany1246,-,-,t,-,-,-,a,k,-,-,a,t
wari1268,p,i,t,-,-,-,-,-,-,-,-,-
wari1268,-,-,w,-,-,-,a,k,-,-,-,-
wari1268,-,-,t,-,-,-,a,-,-,-,-,-
kuyu1236,-,-,w,-,-,-,a,k,-,-,-,-
kuyu1236,-,-,t,-,-,-,a,7,-,-,-,-
itor1239,-,-,w,-,-,-,o,k,-,-,-,-
itor1239,-,-,t,-,-,-,a,-,-,-,-,-
tora1263,-,-,t,-,-,-,a,-,-,-,-,-
chap1269,p,i,t,S,i,r,a,m,-,-,-,-
