language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
yaru1257,-,-,e,-,t,-,i,-,m,7
orow1243,-,-,i,-,t,-,i,-,m,-
wany1246,-,-,i,-,t,-,i,-,m,-
wari1268,-,-,-,-,t,S,i,-,m,-
kuyu1236,-,-,i,-,s,-,i,-,m,-
itor1239,-,-,i,-,s,-,i,-,m,-
tora1263,-,-,i,y,s,-,i,b,m,-
kite1237,p,a,i,-,t,-,i,-,n,-
chap1269,p,a,i,-,t,-,i,-,n,-
