language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
urup1245,-,k,-,-,a,r,a,t,-,i,-,-,s,i,-
yaru1257,i,k,-,-,-,-,-,-,-,i,m,a,s,i,-
orow1243,i,k,-,-,-,-,-,-,-,i,m,a,s,i,-
orow1243,-,k,-,-,a,r,a,t,-,i,-,-,s,i,-
wany1246,-,k,-,-,a,r,a,t,-,i,-,-,S,i,7
wari1268,-,k,i,m,a,-,-,t,-,-,-,-,S,i,7
wari1268,-,k,-,-,a,r,a,t,S,i,-,t,S,i,7
kuyu1236,-,k,-,-,a,t,a,t,-,-,-,-,-,-,-
itor1239,-,k,i,m,a,-,-,-,-,-,-,-,-,-,-
itor1239,-,k,-,-,a,t,a,t,-,-,-,-,-,-,-
tora1263,i,k,i,m,a,-,-,-,-,-,-,-,-,-,-
tora1263,-,k,-,-,a,t,a,s,-,-,-,-,-,a,n
kite1237,-,k,e,m,a,t,a,k,-,a,m,-,-,a,-
