language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
urup1245,-,-,w,a,s,-,-,-,a,b,-,-
yaru1257,-,-,-,a,s,-,-,-,a,p,-,-
orow1243,-,-,-,i,s,-,-,-,a,p,-,-
orow1243,-,-,-,-,-,-,-,-,a,w,i,-
wany1246,-,-,-,i,y,-,-,-,a,-,-,-
wari1268,-,-,-,-,-,-,-,-,a,w,i,7
kuyu1236,n,a,m,i,7,-,-,-,-,-,-,-
itor1239,-,-,p,i,r,-,i,m,a,n,-,-
tora1263,-,-,-,i,t,e,r,-,a,-,-,-
kite1237,n,a,v,i,s,a,y,-,a,-,-,-
chap1269,n,a,w,a,s,-,-,-,a,-,-,-
