language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
urup1245,m,u,k,-,-,-,-,o,n,-,-,-
yaru1257,-,-,k,-,-,-,-,u,r,u,p,i
orow1243,m,o,k,o,r,i,k,o,n,-,-,-
wany1246,m,o,k,-,-,-,-,o,n,-,-,-
wari1268,m,a,k,-,-,-,-,o,n,-,-,-
kuyu1236,m,o,k,-,-,-,-,o,n,-,-,-
itor1239,m,o,k,-,-,-,-,o,n,-,-,-
tora1263,t,u,k,-,-,-,-,u,r,i,p,a
