language,x1,x2,x3,x4,x5,x6,x7
yaru1257,-,-,k,e,-,u,-
orow1243,-,-,f,-,r,i,7
wany1246,-,-,h,i,r,i,-
wari1268,-,-,h,i,r,i,-
kuyu1236,-,-,p,u,r,u,-
itor1239,-,-,p,u,r,u,-
tora1263,t,a,p,-,-,-,-
