language,x1,x2,x3,x4,x5,x6,x7
orow1243,-,-,-,i,y,a,m
orow1243,t,a,k,i,-,-,-
wany1246,t,a,k,i,-,-,-
wari1268,t,a,k,i,-,-,7
kuyu1236,z,-,-,e,-,-,-
itor1239,Z,-,-,e,-,-,-
