language,x1,x2,x3,x4,x5,x6,x7,x8
orow1243,-,i,p,-,-,a,n,-
wany1246,-,i,p,-,-,a,n,-
wari1268,k,a,m,a,r,a,7,-
wari1268,-,-,p,-,-,a,n,7
kuyu1236,-,i,p,-,-,a,n,-
itor1239,-,i,p,-,-,a,n,-
tora1263,-,i,p,-,-,a,d,-
