language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
yaru1257,u,p,-,-,r,-,-,a,m,a,-,-,-,s,i,-
orow1243,o,p,a,-,r,-,-,a,m,a,-,-,-,s,i,-
wany1246,u,p,a,-,r,-,-,a,m,a,-,-,-,S,i,7
wari1268,-,k,a,-,n,-,-,e,m,i,-,-,t,S,i,7
wari1268,-,p,a,-,r,-,-,a,m,a,-,-,t,S,i,7
kuyu1236,-,p,a,-,t,-,-,a,m,-,-,-,-,-,-,-
itor1239,-,p,a,-,t,-,-,a,m,-,-,-,-,-,-,-
tora1263,-,p,a,-,t,-,-,a,m,a,-,-,-,-,-,-
kite1237,-,-,a,i,k,e,5,e,m,i,-,-,t,S,e,-
chap1269,-,h,u,-,k,-,-,i,m,i,n,i,t,S,i,-
