language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
urup1245,-,-,-,t,-,i,p,-,r,a,-,s,i,-
yaru1257,-,-,-,t,-,i,p,-,r,a,-,s,i,-
orow1243,-,-,-,t,-,i,p,-,r,a,-,s,i,-
wany1246,-,-,-,t,-,i,p,a,r,a,-,S,i,7
wari1268,-,-,-,t,-,a,p,a,r,a,t,S,i,7
wari1268,-,-,-,-,-,-,m,-,-,i,t,S,i,7
kuyu1236,-,-,-,t,-,i,p,a,n,-,-,-,-,-
itor1239,-,-,-,t,-,i,p,a,n,-,-,-,-,-
itor1239,-,-,-,-,-,u,m,-,-,-,-,-,-,-
tora1263,-,-,-,t,-,i,p,a,r,a,-,-,-,-
tora1263,-,-,-,-,-,u,m,-,-,u,-,-,-,-
kite1237,-,-,-,t,S,e,p,a,r,a,-,y,u,-
kite1237,-,-,-,-,-,u,m,a,y,-,-,-,o,-
chap1269,-,-,i,t,S,o,p,a,r,a,t,S,i,-
chap1269,u,m,i,t,-,-,-,-,-,-,-,S,i,-
