language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
urup1245,t,u,p,-,-,a,b,-,-,-
yaru1257,-,-,p,-,-,a,-,-,-,-
orow1243,-,-,p,-,-,a,7,-,-,-
wany1246,-,-,p,-,-,a,-,-,-,-
wari1268,-,-,p,-,-,a,7,-,-,-
kuyu1236,-,-,p,-,-,a,7,-,-,-
itor1239,-,-,p,-,-,a,-,-,-,-
tora1263,-,-,p,-,-,a,-,-,-,-
kite1237,-,-,t,i,o,a,k,k,o,-
chap1269,-,-,t,-,u,a,k,-,u,n
