language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
orow1243,w,o,-,-,r,i,k,o,k,o,-,-
wari1268,w,i,-,-,r,i,k,o,k,o,-,-
itor1239,-,-,-,-,-,-,-,o,m,a,p,u
tora1263,w,a,-,-,r,i,k,o,b,a,p,-
chap1269,-,a,S,i,r,i,-,-,-,-,-,-
