language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
urup1245,e,v,-,e,-,-,-,-,-,-,-,k,e,m,-,-
yaru1257,-,h,-,o,-,-,-,-,-,-,-,r,a,-,-,-
orow1243,e,k,-,-,-,-,-,-,-,-,-,-,e,m,-,-
orow1243,-,f,-,o,-,-,-,-,-,-,-,r,a,7,-,-
wany1246,i,p,-,a,-,-,-,-,-,-,-,r,i,n,a,y
wari1268,-,k,-,o,-,-,-,-,-,-,-,t,e,n,e,-
wari1268,-,h,w,a,-,-,-,-,-,-,-,r,a,7,-,-
kuyu1236,i,-,-,-,-,-,-,-,-,-,-,-,-,n,a,-
itor1239,i,-,-,-,-,-,-,-,-,-,-,-,-,n,a,-
tora1263,u,k,-,a,-,-,-,-,-,-,-,d,-,n,-,-
kite1237,-,k,-,a,r,a,t,s,a,-,i,k,o,-,-,-
chap1269,-,k,-,-,-,-,-,-,o,w,i,k,o,n,-,-
