language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
yaru1257,t,o,-,-,k,e,t,e,k,i,l,i,p,a,-,s,i,-
orow1243,m,a,-,-,f,-,-,-,-,-,-,o,n,a,-,s,i,-
orow1243,m,a,-,-,k,a,-,-,-,-,r,a,m,a,-,s,i,-
wany1246,w,a,r,a,k,a,-,-,-,-,r,a,m,a,-,S,i,7
wari1268,-,-,-,-,k,a,-,-,-,-,r,a,m,a,t,S,i,7
kuyu1236,t,o,-,-,k,o,-,-,-,-,z,i,m,-,-,-,-,-
itor1239,t,u,-,-,k,u,-,-,-,-,Z,i,m,-,-,-,-,-
tora1263,t,u,-,-,k,a,-,-,-,-,z,i,m,-,-,-,-,-
kite1237,t,u,-,-,k,a,-,-,-,-,-,i,v,a,t,S,e,-
chap1269,t,u,-,-,k,a,-,-,-,-,-,i,m,a,t,S,i,-
