language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
nucl1235,-,d,-,-,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,h
mode1248,e,s,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,s
stan1288,-,-,-,-,-,-,-,-,-,-,-,u,s,-,-,t,e,8,e,s
stan1288,-,b,-,-,-,-,-,-,-,-,-,o,s,o,-,t,-,r,o,s
port1283,-,v,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,S
ital1282,-,v,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,i,-
stan1289,-,b,-,-,-,-,-,-,-,-,-,u,z,a,l,t,-,r,3,s
stan1290,-,v,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
swed1254,-,n,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
dani1285,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
stan1295,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-
stan1293,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
czec1258,-,v,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
russ1263,-,v,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
poli1260,-,v,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
bret1244,x,w,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mait1250,-,-,-,-,3,h,a,-,-,-,s,3,-,-,-,-,-,-,-,b
urdu1245,-,-,-,-,-,-,-,-,-,-,t,u,-,-,-,-,-,-,-,m
oriy1255,a,p,o,n,o,m,a,n,o,n,k,o,-,-,-,-,-,-,-,-
oriy1255,-,t,u,m,o,m,a,n,o,n,k,o,-,-,-,-,-,-,-,-
oriy1255,-,-,-,-,-,m,a,n,-,-,-,e,-,-,-,-,-,-,-,-
