language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
nucl1235,o,i,n,t,-,-,-,-,E,X,-
stan1288,-,-,-,-,-,-,-,-,a,i,-
port1283,-,-,-,-,-,-,-,-,a,i,-
ital1282,-,-,-,l,-,-,-,-,a,-,-
stan1289,3,-,-,L,-,-,-,-,a,-,-
stan1289,3,-,-,k,-,-,-,-,i,-,-
stan1290,-,-,-,l,-,-,-,-,a,-,-
swed1254,-,-,-,d,E,-,-,-,r,-,-
dani1285,-,-,-,d,E,-,-,-,a,-,-
dutc1256,-,-,-,d,-,-,-,-,a,r,-
stan1295,-,-,-,d,-,-,-,-,o,r,t
stan1293,-,-,-,8,E,-,-,-,3,-,-
czec1258,-,-,-,t,-,-,-,-,a,m,-
russ1263,-,-,-,t,-,-,-,-,a,m,-
poli1260,-,-,-,t,-,-,-,-,a,m,-
bret1244,-,-,-,-,-,-,-,-,a,z,e
urdu1245,-,-,-,w,3,-,-,h,o,-,-
mara1378,-,-,-,t,e,-,t,h,e,-,-
oriy1255,-,-,-,s,e,i,t,h,i,-,-
