language,x1,x2,x3,x4,x5,x6,x7
stan1290,-,r,e,-,v,e,-
dutc1256,d,r,o,-,m,3,-
stan1295,t,r,o,i,m,3,n
stan1293,d,r,i,-,m,-,-
