language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
nucl1235,-,-,-,-,y,E,r,k,h,E,l,-,-,-,-
mode1248,t,-,-,-,r,a,-,-,x,u,8,-,o,-,-
stan1288,-,-,-,-,k,a,-,-,-,-,n,t,a,r,-
port1283,-,-,-,-,k,a,-,-,-,-,-,t,a,r,-
ital1282,-,-,-,-,k,a,-,-,-,-,n,t,a,r,e
stan1289,-,-,-,-,k,3,-,-,-,-,n,t,a,-,-
stan1290,-,-,-,-,S,o,-,-,-,-,-,t,e,-,-
swed1254,-,-,-,-,S,3,-,-,-,-,N,-,a,-,-
dani1285,-,-,-,-,s,e,-,-,-,-,N,-,3,-,-
dutc1256,-,-,-,-,z,i,-,-,-,-,N,-,3,n,-
stan1295,-,-,-,-,z,i,-,-,-,-,N,-,3,n,-
stan1293,-,-,-,-,s,i,-,-,-,-,N,-,-,-,-
czec1258,s,p,-,i,v,a,-,-,-,-,-,t,-,-,-
russ1263,-,p,-,-,y,e,-,-,-,-,-,t,-,y,-
poli1260,S,p,y,E,v,a,-,-,-,-,-,C,-,-,-
bret1244,-,-,-,-,k,a,-,-,-,-,n,-,a,-,-
mait1250,-,-,-,-,g,a,-,-,-,e,-,-,3,b,-
urdu1245,-,-,-,-,g,-,-,-,-,o,n,-,3,-,-
mara1378,-,-,-,-,g,a,-,-,-,-,n,-,e,-,-
oriy1255,-,-,-,-,g,a,-,-,-,-,-,-,-,-,-
