language,x1,x2,x3,x4,x5,x6
stan1290,f,r,a,p,e,-
dutc1256,s,l,a,-,-,n
stan1295,S,l,a,g,3,n
stan1293,b,-,-,-,i,t
stan1293,h,-,-,-,i,t
