language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
nucl1235,k,h,o,m,-,i,-,-,-,-,-,-,-
mode1248,-,-,a,Z,-,e,-,r,-,-,-,a,s
stan1288,-,-,-,b,y,e,n,t,-,-,-,o,-
port1283,-,-,-,v,-,e,-,t,-,-,-,u,-
ital1282,-,-,-,v,-,E,n,t,-,-,-,o,-
stan1289,-,-,-,a,-,i,y,r,-,-,-,3,-
stan1289,-,-,-,b,-,e,-,n,-,-,-,-,-
stan1290,-,-,-,v,-,o,-,-,-,-,-,-,-
swed1254,-,-,-,b,l,o,-,s,-,-,-,a,-
swed1254,-,-,-,v,-,i,n,d,-,-,-,-,-
dani1285,-,-,-,v,-,e,n,-,-,-,-,-,-
dutc1256,-,-,-,w,-,i,n,t,-,-,-,-,-
stan1295,-,-,-,v,-,i,n,t,-,-,-,-,-
stan1293,-,-,-,w,-,i,n,d,-,-,-,-,-
czec1258,-,-,-,v,-,i,-,t,-,-,-,r,-
russ1263,-,-,-,v,y,e,-,t,-,y,e,r,-
poli1260,-,-,-,v,y,i,a,t,-,-,-,r,-
bret1244,-,-,a,v,-,E,l,-,-,-,-,-,-
mait1250,-,-,-,h,-,a,-,w,-,-,-,a,-
urdu1245,-,-,-,h,-,3,-,w,-,-,-,o,-
mara1378,-,-,-,w,-,a,-,r,-,-,-,a,-
oriy1255,-,-,-,b,-,o,-,t,a,s,-,o,-
oriy1255,-,p,o,b,-,o,-,n,-,-,-,o,-
sout2730,-,-,-,p,-,i,-,-,-,-,-,-,-
sout2730,-,-,-,p,y,e,n,-,-,-,-,-,-
cent2004,-,-,-,p,-,i,-,-,-,-,-,-,-
cent2004,-,-,-,p,y,E,-,-,-,-,-,-,-
nort2724,-,-,-,C,-,i,y,-,-,-,-,-,-
nort2724,-,-,-,c,w,E,-,-,-,-,-,-,-
nort2724,-,-,-,C,w,e,n,-,-,-,-,-,-
nort2724,-,-,-,C,-,i,y,-,-,-,-,-,-
nort2724,-,-,-,C,w,e,n,-,-,-,-,-,-
