language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
mode1248,-,-,n,-,i,T,h,t,-,a
stan1289,-,-,n,-,i,-,-,t,-,-
stan1290,-,-,n,y,i,-,-,-,-,-
dani1285,-,-,n,-,a,-,-,d,h,-
dutc1256,-,-,n,-,o,-,X,t,-,-
stan1293,-,-,n,-,a,-,i,t,-,-
poli1260,-,-,n,-,o,-,-,c,-,-
mara1378,-,-,r,-,a,-,-,t,r,3
sout2730,-,-,p,-,e,-,-,k,-,E
sout2730,S,3,p,-,-,-,-,h,-,o
cent2004,-,-,p,-,e,-,-,k,-,a
cent2004,-,-,p,-,e,-,-,k,-,3
nort2724,-,-,x,-,a,-,-,x,-,u
nort2724,-,-,5,-,i,-,-,-,-,u
nort2724,-,-,S,-,a,-,-,x,-,u
nort2724,-,-,p,-,E,-,-,C,-,a
nort2724,-,-,S,-,a,-,-,x,-,u
nort2724,-,-,y,-,a,-,-,x,-,u
