language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
nucl1235,-,-,-,k,-,i,-,n,-,-,-,-
mode1248,-,-,-,Z,-,i,-,n,e,k,a,-
stan1288,-,-,-,m,-,u,-,x,-,-,e,r
stan1288,-,e,s,p,-,o,-,s,-,-,a,-
port1283,-,3,S,p,-,o,-,z,-,-,a,-
port1283,-,-,-,m,-,u,-,L,-,-,E,r
ital1282,-,-,s,p,-,o,-,z,-,-,a,-
ital1282,-,-,-,m,-,o,-,L,-,-,e,-
stan1289,-,-,-,d,-,o,-,n,-,-,3,-
stan1289,-,-,-,m,-,u,-,L,-,-,e,-
stan1290,-,e,-,p,-,u,-,z,-,-,-,-
stan1290,-,-,-,f,-,a,-,m,-,-,-,-
swed1254,-,-,-,m,-,o,-,k,-,-,a,-
dani1285,-,-,g,h,-,o,-,n,-,-,3,-
dutc1256,-,-,-,v,r,o,-,-,-,-,u,-
stan1295,-,-,-,g,-,a,-,t,-,-,i,n
stan1295,-,-,-,f,r,a,-,-,-,-,u,-
stan1293,-,-,-,w,-,a,-,-,-,-,i,f
czec1258,m,a,n,Z,-,E,-,l,-,k,a,-
russ1263,-,-,-,Z,-,e,-,n,-,-,a,-
poli1260,m,a,w,Z,-,o,-,n,-,k,a,-
poli1260,-,-,-,Z,-,o,-,n,-,-,a,-
bret1244,-,-,-,g,-,w,-,r,-,-,e,k
urdu1245,-,-,-,b,-,i,-,w,-,-,i,-
mara1378,-,-,-,p,-,a,-,t,-,n,i,-
mara1378,-,-,-,b,-,a,y,k,-,-,o,-
oriy1255,-,-,-,s,-,-,-,t,-,r,i,-
oriy1255,-,-,-,p,-,o,-,t,-,n,i,-
