language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
nucl1235,-,l,3,-,v,o,l,-,-,-,-
mode1248,p,l,e,-,n,o,-,-,-,-,-
stan1288,-,l,a,-,b,a,r,-,-,-,-
port1283,-,l,a,-,v,a,r,-,-,-,-
ital1282,-,l,a,-,v,a,r,-,-,e,-
stan1289,-,r,3,n,t,a,-,-,-,-,-
stan1290,-,l,a,-,v,e,-,-,-,-,-
stan1290,-,l,a,-,v,e,-,-,-,-,-
swed1254,-,t,-,-,v,E,t,-,-,a,-
dani1285,-,-,-,-,v,a,s,g,h,3,-
dutc1256,-,-,-,-,w,o,s,-,-,3,n
dutc1256,-,-,-,-,w,o,s,-,-,3,-
stan1295,-,-,-,-,v,a,S,-,-,-,n
stan1295,-,-,-,-,v,a,S,-,-,3,n
stan1293,-,-,-,-,w,o,S,-,-,-,-
stan1293,-,-,-,-,w,o,S,-,-,-,-
czec1258,-,-,-,-,m,i,t,-,-,-,-
russ1263,-,-,-,-,m,3,t,-,-,y,-
poli1260,-,-,-,-,m,3,C,-,-,-,-
bret1244,-,g,-,-,w,a,l,-,x,i,-
mait1250,-,d,-,-,-,o,b,-,-,-,-
urdu1245,-,d,-,-,h,o,n,-,-,3,-
mara1378,-,d,-,-,h,u,n,-,-,e,-
oriy1255,-,d,-,-,-,o,-,-,-,-,-
