language,x1,x2,x3,x4,x5,x6,x7,x8
stan1290,e,p,-,l,i,S,e,-
stan1290,-,p,3,l,-,-,e,-
dutc1256,s,x,i,l,-,-,3,-
dutc1256,-,p,E,l,-,-,3,-
stan1295,-,S,E,l,-,-,3,n
stan1293,-,p,i,l,-,-,-,-
