language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
nucl1235,k,h,-,-,o,-,i,-,l,-,E,l,-,-,-
mode1248,-,p,-,-,-,-,e,-,r,p,a,t,-,o,-
stan1288,-,k,-,-,a,m,i,-,n,-,a,r,-,-,-
port1283,-,k,-,-,a,m,i,-,5,-,a,r,-,-,-
port1283,-,-,-,-,a,-,-,-,d,-,a,r,-,-,-
ital1282,-,k,-,-,a,m,i,-,n,-,a,r,-,e,-
stan1289,-,k,-,-,3,m,i,-,n,-,a,-,-,-,-
stan1289,-,-,-,-,3,-,-,-,n,-,a,-,-,-,-
stan1290,-,-,-,-,-,m,-,-,-,-,a,r,S,e,-
swed1254,-,g,-,-,o,-,-,-,-,-,-,-,-,-,-
dani1285,-,g,-,-,o,-,-,-,-,-,-,-,-,-,-
dutc1256,-,w,-,-,o,n,-,-,d,-,3,l,-,3,n
stan1295,-,-,-,-,-,-,-,-,g,-,e,-,-,3,n
stan1293,-,w,-,-,o,-,-,-,k,-,-,-,-,-,-
czec1258,-,y,-,-,-,-,i,-,t,-,-,-,-,-,-
czec1258,-,x,-,-,o,T,i,-,t,-,-,-,-,-,-
russ1263,-,x,-,-,o,d,i,-,t,-,-,y,-,-,-
poli1260,-,-,-,-,-,-,i,S,C,-,-,-,-,-,-
bret1244,-,b,-,-,a,-,-,-,l,-,e,-,-,-,-
bret1244,-,k,-,-,E,-,-,-,r,z,E,t,-,-,-
mait1250,-,y,a,-,e,-,-,-,-,-,3,b,-,-,-
mait1250,-,t,3,h,3,-,-,-,l,-,3,b,-,-,-
mait1250,-,T,-,-,3,-,-,-,l,-,3,b,-,-,-
urdu1245,-,C,-,-,3,-,-,-,l,n,3,-,-,-,-
mara1378,-,t,-,s,a,-,-,-,l,n,e,-,-,-,-
oriy1255,-,T,-,-,a,-,-,-,l,-,i,-,-,-,-
sout2730,-,p,-,-,e,-,-,-,-,-,-,-,-,-,-
sout2730,-,x,-,-,a,-,-,-,N,-,-,-,-,-,-
cent2004,-,p,-,-,e,-,-,-,-,-,-,-,-,-,-
cent2004,-,p,-,-,e,-,-,-,-,-,-,-,-,-,-
nort2724,-,N,-,-,a,-,-,-,-,-,-,-,-,-,-
nort2724,-,N,-,-,a,-,-,-,-,-,-,-,-,-,-
nort2724,-,N,-,-,a,-,-,-,-,-,-,-,-,-,-
nort2724,-,y,-,-,o,-,-,-,-,-,-,-,-,-,-
nort2724,-,y,-,-,a,-,-,-,-,-,-,-,-,-,-
nort2724,-,X,-,-,a,-,-,-,n,-,-,-,-,-,-
