language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
nucl1235,o,t,-,-,-,-,-,-,-,o,m,-,-,-
mode1248,-,8,-,-,-,-,-,-,-,o,n,d,-,i
stan1288,-,d,-,-,y,-,-,-,-,e,n,t,-,e
port1283,-,d,-,-,-,-,-,-,-,e,-,t,-,3
ital1282,-,d,-,-,-,-,-,-,-,E,n,t,-,e
stan1289,-,d,-,-,-,-,-,-,-,e,n,-,-,-
stan1290,-,d,-,-,-,-,-,-,-,o,-,-,-,-
swed1254,-,t,-,-,-,-,-,-,-,a,n,d,-,-
dani1285,-,d,-,-,h,-,-,-,-,a,n,-,-,-
dutc1256,-,t,-,-,-,-,-,-,-,o,n,t,-,-
stan1295,-,c,-,-,-,-,-,-,-,a,n,-,-,-
stan1293,-,t,-,-,-,-,-,-,-,u,-,8,-,-
czec1258,-,z,-,-,-,-,-,-,-,u,-,p,-,-
russ1263,-,d,-,-,-,-,-,-,-,e,-,s,n,a
russ1263,-,z,-,-,-,-,-,-,-,u,-,b,-,-
poli1260,-,z,-,-,-,-,-,-,-,o,-,p,-,-
bret1244,-,d,-,-,-,-,-,-,-,a,n,t,-,-
mait1250,-,d,-,-,-,-,-,-,-,a,-,t,-,-
urdu1245,-,d,-,-,-,-,-,-,-,o,-,t,-,-
mara1378,-,d,-,-,-,-,-,-,-,a,-,t,-,-
oriy1255,-,d,-,-,-,-,-,-,-,a,n,t,-,o
sout2730,-,c,-,i,p,-,-,-,-,a,-,-,-,-
sout2730,-,c,-,i,p,-,-,-,-,o,-,-,-,-
cent2004,-,c,-,o,p,-,-,-,-,o,-,-,-,-
cent2004,-,t,h,i,p,-,-,-,-,a,-,-,-,-
nort2724,-,C,-,u,p,-,-,-,-,a,-,-,-,-
nort2724,-,C,-,u,p,-,-,-,-,o,-,-,-,-
nort2724,-,t,-,i,p,-,-,-,-,a,-,-,-,-
nort2724,-,C,-,u,p,-,a,q,w,a,-,-,-,-
nort2724,-,q,-,-,h,w,a,5,-,a,-,-,-,-
nort2724,-,-,-,-,y,-,-,-,-,a,N,-,-,-
nort2724,-,C,-,u,p,-,-,-,-,a,-,-,-,-
nort2724,-,x,-,u,y,-,-,-,-,a,-,-,-,-
