language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
nucl1235,-,l,-,o,-,i,-,n,-,-,-,-
mode1248,p,l,-,a,t,i,-,s,-,-,-,-
stan1288,-,-,-,a,-,-,-,n,-,C,o,-
port1283,-,l,-,a,-,-,-,r,-,x,u,-
ital1282,-,l,-,a,-,-,-,r,-,g,o,-
stan1289,-,-,-,a,-,m,p,l,-,-,3,-
stan1290,-,l,-,a,-,-,-,r,-,Z,-,-
stan1290,-,l,-,a,-,-,-,r,-,Z,-,-
swed1254,-,v,-,i,-,-,-,d,-,-,-,-
dani1285,-,b,X,E,-,-,-,8,-,-,-,-
dutc1256,-,w,-,E,-,i,-,t,-,-,-,-
dutc1256,-,w,-,E,-,i,-,t,-,-,-,-
dutc1256,-,b,r,e,-,-,-,t,-,-,-,-
stan1295,-,b,r,a,-,i,-,t,-,-,-,-
stan1295,-,b,r,a,-,i,-,t,-,-,-,-
stan1293,-,w,-,a,-,i,-,d,-,-,-,-
stan1293,-,w,-,a,-,i,-,d,-,-,-,-
czec1258,-,S,-,i,-,-,-,r,o,k,i,-
russ1263,-,S,-,3,-,-,-,r,o,k,3,y
poli1260,-,S,-,E,-,-,-,r,o,k,i,-
bret1244,-,l,-,e,-,-,-,d,-,-,a,n
urdu1245,-,C,-,o,-,-,-,r,-,-,3,-
mara1378,-,r,-,u,-,n,-,d,-,-,3,-
oriy1255,o,s,-,a,-,-,-,r,-,i,a,-
oriy1255,-,T,o,u,-,-,-,d,-,-,a,u
