language,x1,x2,x3,x4,x5,x6,x7,x8,x9
stan1290,t,-,r,w,a,z,y,E,m
dutc1256,d,E,r,-,-,d,-,3,-
stan1295,d,-,r,-,i,t,-,3,-
stan1293,8,3,-,-,-,d,-,-,-
