language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
nucl1235,-,-,c,-,o,-,-,r,-,-,-,-,-,-,-
mode1248,-,-,8,-,e,4,8,r,-,-,-,o,-,-,-
stan1288,a,r,b,-,o,-,-,l,-,-,-,-,-,-,-
port1283,a,r,v,-,u,-,-,r,-,-,-,3,-,-,-
ital1282,a,l,b,-,e,-,-,r,-,-,-,o,-,-,-
stan1289,a,-,b,-,-,-,-,r,-,-,-,3,-,-,-
stan1290,a,r,b,-,-,-,-,r,-,-,-,-,-,-,-
stan1290,a,r,b,-,-,-,-,r,-,-,-,-,-,-,-
swed1254,-,-,t,-,-,-,-,r,-,-,-,E,-,d,-
dani1285,-,-,d,-,h,-,-,X,-,-,-,E,-,-,-
dutc1256,-,-,b,-,-,-,-,-,-,-,-,o,-,m,-
dutc1256,-,-,b,-,-,-,-,-,-,-,-,o,-,m,-
stan1295,-,-,b,-,-,-,-,a,-,-,-,u,-,m,-
stan1295,-,-,b,-,-,-,-,a,-,-,-,u,-,m,-
stan1293,-,-,t,-,-,-,-,r,-,-,-,i,-,-,-
stan1293,-,-,t,-,-,-,-,r,-,-,-,i,-,-,-
czec1258,-,s,t,-,-,-,-,r,-,-,-,o,-,m,-
russ1263,-,-,d,y,e,-,-,r,y,e,v,o,-,-,-
poli1260,-,-,d,-,-,-,-,Z,-,E,v,o,-,-,-
bret1244,-,g,w,-,-,-,-,-,-,-,-,e,-,s,-
mait1250,-,-,-,-,-,-,-,g,-,-,-,a,T,h,-
urdu1245,-,-,d,-,-,-,-,r,-,-,-,3,X,t,-
mara1378,-,-,d,-,-,-,-,z,-,-,h,a,-,d,-
oriy1255,-,-,-,-,-,-,-,g,-,-,-,o,T,h,o
sout2730,-,-,c,-,-,-,-,-,-,-,-,u,-,-,-
sout2730,-,-,c,-,-,-,-,3,-,-,-,u,-,-,-
cent2004,-,-,c,-,-,-,-,-,-,-,-,u,-,-,-
cent2004,-,-,t,-,-,-,-,-,-,-,-,u,-,-,-
nort2724,-,-,j,-,-,-,-,-,-,-,-,i,-,-,-
nort2724,-,-,d,-,-,-,-,y,-,-,-,u,-,-,-
nort2724,-,-,d,-,-,-,-,y,-,-,-,u,-,-,-
nort2724,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-
nort2724,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-
