language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
nucl1235,-,-,u,-,r,-,E,l,-,-,-,-,-
mode1248,-,f,u,-,s,k,o,n,-,-,o,-,-
stan1288,-,-,i,n,C,-,a,r,-,s,e,-,-
port1283,-,-,i,-,S,-,a,r,-,-,-,-,-
ital1282,-,g,o,n,f,y,a,r,-,-,e,-,-
stan1289,-,-,i,n,f,-,-,l,-,-,a,-,-
stan1290,-,-,o,-,f,-,-,l,-,-,e,-,-
swed1254,-,p,e,-,s,-,-,-,-,-,a,-,-
swed1254,-,-,-,-,s,v,a,l,-,-,a,-,-
dani1285,-,-,-,-,s,v,u,l,-,m,3,-,-
dutc1256,-,-,-,-,z,w,E,l,-,-,3,-,n
stan1295,-,-,-,-,S,v,E,l,-,-,3,-,n
stan1293,-,-,-,-,s,w,E,l,-,-,-,-,-
czec1258,o,p,u,-,x,-,-,n,-,o,u,t,-
russ1263,-,p,u,-,x,-,-,n,-,-,u,t,y
poli1260,-,p,E,-,C,-,-,5,-,-,E,C,-
bret1244,-,-,-,-,k,w,e,v,-,-,i,-,-
bret1244,-,-,-,-,x,w,e,z,-,-,a,-,-
mait1250,-,p,-,-,h,u,-,l,-,-,3,-,b
urdu1245,-,-,-,-,s,u,-,j,-,n,3,-,-
mara1378,-,-,-,-,s,u,-,d,z,n,e,-,-
oriy1255,-,p,-,-,h,u,-,l,i,b,a,-,-
