language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
stan1290,-,b,-,-,-,r,w,a,-,-,y,e,-
stan1290,e,k,-,-,-,r,-,o,-,-,z,e,-
dutc1256,-,f,E,i,n,m,-,a,-,-,l,3,-
dutc1256,-,-,-,-,-,m,-,a,-,-,l,3,-
stan1295,-,-,-,-,-,m,-,a,-,-,l,3,n
stan1293,-,k,-,-,-,r,-,o,-,-,S,-,-
stan1293,-,g,-,-,-,r,-,a,i,n,d,-,-
