language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
nucl1235,-,-,-,-,-,o,-,c,h,-,-,-,-,-,-
mode1248,-,-,-,-,-,-,-,-,f,-,i,-,8,i,-
stan1288,s,-,-,-,-,e,-,r,p,y,e,n,t,e,-
port1283,s,-,-,-,-,3,-,r,p,-,e,-,t,3,-
port1283,k,-,-,-,-,o,b,r,-,-,-,-,-,a,-
ital1282,s,-,-,-,-,E,-,r,p,-,-,-,-,e,-
stan1289,s,-,-,-,-,e,-,r,p,-,-,-,-,-,-
stan1290,s,-,-,-,-,E,-,r,p,-,-,-,-,o,-
swed1254,-,-,-,-,-,u,-,r,m,-,-,-,-,-,-
dani1285,s,-,-,-,l,o,-,-,N,-,-,-,-,3,-
dutc1256,s,-,-,-,l,o,-,-,N,-,-,-,-,-,-
stan1295,S,-,-,-,l,a,-,-,N,-,-,-,-,3,-
stan1293,s,-,-,-,n,e,-,i,k,-,-,-,-,-,-
czec1258,h,-,-,-,-,a,-,-,t,-,-,-,-,-,-
russ1263,z,m,y,e,y,a,-,-,-,-,-,-,-,-,-
poli1260,v,-,-,-,-,o,-,-,Z,-,-,-,-,-,-
bret1244,n,-,-,-,-,a,E,r,-,-,-,-,-,-,-
mait1250,s,-,-,-,-,a,-,-,p,-,-,-,-,-,-
urdu1245,s,-,-,-,-,o,-,-,p,-,-,-,-,-,-
mara1378,s,-,-,-,-,a,-,-,p,-,-,-,-,-,-
oriy1255,s,-,-,-,-,a,-,-,p,-,-,-,-,o,-
sout2730,k,-,-,-,-,-,-,-,h,-,-,-,-,o,-
sout2730,C,-,-,-,-,-,-,-,h,-,-,-,-,i,w
cent2004,k,-,-,-,-,-,-,-,h,-,-,-,-,o,-
cent2004,k,-,-,-,-,-,-,-,h,-,-,-,-,o,-
nort2724,c,-,-,-,-,-,-,-,h,-,-,-,-,E,-
nort2724,t,-,-,-,-,-,-,-,h,-,-,-,-,3,-
nort2724,C,-,-,-,-,-,-,-,h,-,-,-,-,3,-
nort2724,t,-,-,-,-,-,-,-,h,-,-,-,-,i,-
