language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
stan1289,-,-,f,r,-,3,x,-,-,-,-,a,-
stan1290,-,e,s,y,-,i,y,-,-,-,-,e,-
swed1254,-,-,g,n,-,i,d,-,-,-,-,a,-
dutc1256,-,-,w,r,E,i,v,-,-,-,-,3,-
stan1295,-,-,v,-,-,i,S,-,-,-,-,3,n
stan1293,-,-,-,r,o,-,b,-,-,-,-,-,-
mait1250,t,e,l,l,-,3,g,a,e,-,-,3,b
urdu1245,-,-,-,r,-,3,g,-,3,r,n,3,-
mara1378,-,-,-,t,s,o,L,-,-,-,n,e,-
