language,x1,x2,x3,x4,x5,x6,x7
stan1290,Z,a,r,d,E,-,-
dutc1256,-,-,-,t,E,i,n
stan1295,g,a,r,t,3,-,n
stan1293,g,o,-,d,-,-,n
