language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
nucl1235,-,-,-,-,-,-,s,u,-,r,-,-,-,-
mode1248,k,o,-,f,-,-,t,e,-,r,-,o,-,s
stan1288,-,a,-,f,i,-,l,a,-,8,-,o,-,-
stan1288,-,a,-,x,u,-,-,-,-,8,-,o,-,-
port1283,-,a,-,g,u,-,s,a,-,d,-,u,-,-
port1283,-,a,-,f,i,-,-,a,-,d,-,u,-,-
ital1282,t,a,-,L,-,-,-,E,n,t,-,e,-,-
stan1289,-,-,-,p,u,n,S,3,-,x,-,u,-,t
stan1290,-,-,-,t,-,-,r,o,-,S,-,o,-,-
swed1254,v,a,-,-,-,-,s,-,-,-,-,-,-,-
swed1254,-,-,-,-,-,-,s,-,-,k,-,a,r,p
dani1285,-,-,-,-,-,-,s,-,-,g,h,o,-,b
dutc1256,-,-,-,-,-,-,s,-,-,X,-,E,r,p
stan1295,-,-,-,-,-,-,S,-,-,-,-,a,r,f
stan1293,-,-,-,-,-,-,S,-,-,-,-,o,-,p
czec1258,-,o,-,-,-,-,s,-,-,t,r,i,-,-
russ1263,-,o,-,-,-,-,s,-,-,t,r,3,-,y
poli1260,-,o,-,-,-,-,s,-,-,t,r,3,-,-
bret1244,-,-,-,-,-,-,-,-,-,l,-,E,-,m
mait1250,n,o,-,k,-,-,h,i,-,l,-,a,-,-
mait1250,t,e,y,g,-,-,-,3,-,r,-,-,-,-
urdu1245,t,e,-,-,-,-,-,-,-,z,-,-,-,-
mara1378,t,i,-,k,-,-,S,-,-,n,-,3,-,-
mara1378,d,-,-,-,-,-,h,a,-,r,d,a,r,-
oriy1255,d,a,-,-,-,-,-,-,-,d,u,a,-,-
