language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
nucl1235,-,-,-,o,-,r,-,-,-,-,-,E,v
mode1248,i,L,-,o,-,s,-,-,-,-,-,-,-
stan1288,-,s,-,o,-,l,-,-,-,-,-,-,-
port1283,-,s,-,o,-,l,-,-,-,-,-,-,-
ital1282,-,s,-,o,-,l,-,-,-,-,-,e,-
stan1289,-,s,-,o,-,l,-,-,-,-,-,-,-
stan1290,-,s,-,o,-,l,-,-,-,-,-,E,y
swed1254,-,s,-,u,-,l,-,-,-,-,-,-,-
dani1285,-,s,-,o,-,l,-,-,-,-,-,-,-
dutc1256,-,z,-,o,-,n,-,-,-,-,-,-,-
stan1295,-,z,-,o,-,n,-,-,-,-,-,3,-
stan1293,-,s,-,o,-,n,-,-,-,-,-,-,-
czec1258,-,s,-,-,-,l,u,n,t,s,-,E,-
russ1263,-,s,-,o,-,l,-,n,t,s,-,e,-
poli1260,-,s,w,o,-,-,-,5,-,c,-,E,-
bret1244,-,-,-,E,w,l,-,-,-,-,-,-,-
mait1250,-,s,-,u,-,r,-,-,-,y,-,-,-
urdu1245,-,s,-,u,-,r,3,-,-,j,-,-,-
mara1378,-,s,-,u,-,r,-,-,-,y,-,3,-
oriy1255,-,s,-,u,-,r,-,-,-,y,i,o,-
sout2730,-,m,-,i,-,-,-,-,-,-,-,-,-
sout2730,-,5,-,E,-,-,-,-,-,-,-,-,-
cent2004,-,y,-,e,-,n,-,-,-,-,-,-,-
cent2004,-,y,-,e,-,n,-,-,-,-,-,-,-
nort2724,-,5,-,i,-,-,-,-,-,-,-,-,-
nort2724,-,5,-,i,-,-,-,-,-,-,-,-,-
nort2724,-,y,-,e,-,n,-,-,-,-,-,-,-
nort2724,-,5,-,i,-,-,-,-,-,-,-,-,-
nort2724,-,5,-,i,-,-,-,-,-,-,-,-,-
