language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
mode1248,-,-,-,v,-,-,-,a,-,-,r,i,s
port1283,p,-,3,z,-,-,-,a,-,-,8,u,-
ital1282,p,-,e,s,-,-,-,a,n,-,t,e,-
stan1289,f,-,3,S,-,-,-,u,-,-,k,-,-
stan1290,-,-,-,l,-,-,-,u,-,-,r,-,-
swed1254,-,-,-,s,-,v,-,o,-,-,r,-,-
dani1285,-,-,-,d,-,h,-,o,-,-,N,-,-
dutc1256,-,-,-,z,-,w,-,a,-,-,r,-,-
stan1295,-,-,-,S,-,v,e,a,-,-,-,-,-
stan1293,-,-,-,h,E,v,i,-,-,-,-,-,-
czec1258,T,-,E,S,-,-,-,-,-,-,k,i,-
russ1263,t,y,a,Z,-,-,-,o,-,-,l,3,y
poli1260,C,-,E,S,-,-,-,-,-,-,k,i,-
bret1244,-,-,-,p,-,-,-,o,n,E,r,-,-
mara1378,d,-,-,z,-,-,-,3,-,-,d,-,-
sout2730,-,-,-,c,-,-,-,o,-,-,-,-,-
sout2730,-,-,-,c,-,-,-,o,-,-,-,-,-
cent2004,-,-,-,c,-,-,-,o,-,-,-,-,-
cent2004,-,-,-,t,-,-,-,o,-,-,-,-,-
nort2724,-,-,-,j,-,-,-,o,-,-,-,-,-
nort2724,-,-,-,d,-,-,-,o,-,-,-,-,-
nort2724,-,-,-,Z,-,-,-,o,-,-,N,-,-
nort2724,-,-,-,j,-,-,-,o,-,-,-,-,-
nort2724,-,-,-,c,-,-,-,o,-,-,N,-,-
