language,x1,x2,x3,x4,x5,x6,x7
stan1290,p,e,-,-,y,e,-
dutc1256,b,3,t,a,l,3,-
stan1295,-,-,c,a,l,3,n
stan1295,b,3,c,a,l,3,n
stan1293,p,e,-,-,-,i,-
