language,x1,x2,x3,x4,x5,x6,x7,x8,x9
stan1290,b,E,S,-,-,-,-,-,-
dutc1256,-,-,s,p,a,-,d,3,-
stan1295,-,-,S,p,a,-,t,3,n
stan1293,-,-,s,p,e,i,d,-,-
