language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
nucl1235,-,-,l,-,-,-,E,-,z,-,u,-
mode1248,-,x,l,-,-,-,o,-,s,-,a,-
stan1288,-,-,l,-,-,-,e,N,g,w,a,-
port1283,-,-,l,-,-,-,i,-,g,u,a,-
ital1282,-,-,l,-,-,-,i,n,g,w,a,-
stan1289,-,-,L,-,-,-,E,N,g,w,3,-
stan1290,-,-,l,-,-,-,o,-,g,-,-,-
swed1254,-,-,t,-,-,-,3,N,-,-,a,-
dani1285,-,-,d,h,-,-,o,N,-,-,3,-
dutc1256,-,-,t,-,-,-,o,N,-,-,-,-
stan1295,-,-,c,-,-,-,u,N,-,-,3,-
stan1293,-,-,t,-,-,-,o,N,-,-,-,-
czec1258,y,a,z,-,-,-,i,k,-,-,-,-
russ1263,y,a,z,-,-,-,3,k,-,-,-,-
poli1260,y,E,z,-,-,-,3,k,-,-,-,-
bret1244,-,-,t,-,-,-,E,-,-,w,t,-
mait1250,-,-,y,-,-,-,i,-,-,-,u,-
urdu1245,-,-,z,-,-,-,3,-,-,b,o,n
mara1378,d,-,Z,-,-,-,i,-,-,b,h,-
oriy1255,-,-,y,-,-,-,i,-,-,b,o,-
sout2730,-,-,c,-,-,-,e,-,-,-,-,-
sout2730,-,-,c,h,-,-,E,-,-,-,-,-
cent2004,-,-,c,-,-,-,e,-,-,-,-,-
cent2004,-,-,t,-,-,-,e,-,-,-,-,-
nort2724,-,-,t,i,p,h,E,-,-,-,-,-
nort2724,-,-,t,y,-,-,E,-,-,-,-,-
nort2724,-,-,d,-,-,-,e,-,-,-,-,-
nort2724,-,-,t,-,-,-,3,-,-,-,-,-
nort2724,-,-,d,y,-,-,E,-,-,-,-,-
