language,x1,x2,x3
sout2730,m,-,a
sout2730,m,-,e
cent2004,m,-,o
cent2004,m,-,a
nort2724,m,-,i
nort2724,m,y,E
nort2724,m,-,e
nort2724,m,y,e
nort2724,m,-,i
