language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
mode1248,s,-,p,r,o,-,-,x,n,-,o,-,-,-,-,-
stan1288,e,m,p,-,u,-,-,x,-,-,a,r,-,-,-,-
port1283,e,-,p,-,u,-,-,r,-,-,a,r,-,-,-,-
ital1282,s,-,p,-,i,n,d,Z,-,-,e,r,-,e,-,-
stan1289,3,m,p,-,E,-,-,5,-,-,3,-,-,-,-,-
stan1290,-,-,p,-,u,-,-,s,-,-,e,-,-,-,-,-
stan1290,-,-,p,-,u,-,-,s,-,-,e,-,-,-,-,-
swed1254,-,-,-,-,-,-,-,S,-,-,3,t,-,a,-,-
dani1285,-,-,-,-,-,-,-,s,d,-,e,8,-,3,-,-
dutc1256,-,-,-,-,-,-,-,s,X,E,i,v,-,3,n,-
dutc1256,-,-,-,-,-,-,-,-,d,-,i,w,-,3,-,-
stan1295,-,-,-,-,-,-,-,S,t,-,o,s,-,-,n,-
stan1295,-,-,-,-,-,-,-,S,t,-,o,s,-,3,n,-
stan1293,-,-,p,-,u,-,-,S,-,-,-,-,-,-,-,-
stan1293,-,-,p,-,u,-,-,S,-,-,-,-,-,-,-,-
russ1263,-,-,t,-,o,-,l,k,-,-,a,t,-,-,y,-
poli1260,-,-,p,-,-,-,-,x,-,-,a,C,-,-,-,-
bret1244,-,-,b,-,u,n,-,t,-,-,a,-,-,-,-,-
mait1250,-,-,d,-,3,-,-,k,-,-,-,l,-,3,b,-
urdu1245,-,-,d,h,3,-,-,k,-,-,e,l,n,3,-,-
mara1378,-,-,d,-,3,-,-,k,-,-,3,l,n,e,-,-
oriy1255,-,-,d,-,o,-,-,k,-,-,a,d,-,e,b,a
