language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
nucl1235,-,-,b,o,r,-,-,o,k,-,-,-,-,-,-
mode1248,l,e,p,-,t,-,-,o,s,-,-,-,-,-,-
stan1288,-,-,-,-,f,-,-,-,l,-,a,k,-,o,-
stan1288,-,-,-,-,d,-,-,e,l,x,a,8,-,o,-
port1283,-,-,-,-,f,-,-,i,n,-,-,-,-,u,-
ital1282,-,-,-,-,s,o,t,i,l,-,e,-,-,-,-
stan1289,-,-,-,-,p,-,-,-,r,-,i,m,-,-,-
stan1289,-,-,-,-,f,-,-,-,l,-,a,k,-,-,-
stan1290,-,-,m,E,s,-,-,-,-,-,-,-,-,-,-
stan1290,-,-,m,E,s,-,-,-,-,-,-,-,-,-,-
swed1254,-,-,-,-,t,-,-,3,n,-,-,-,-,-,-
dani1285,-,-,-,-,d,-,h,e,n,-,-,-,-,-,-
dutc1256,-,-,-,-,d,-,-,i,n,-,-,-,-,-,-
dutc1256,-,-,-,-,d,-,-,3,n,-,-,-,-,-,-
stan1295,-,-,-,-,d,-,-,i,n,-,-,-,-,-,-
stan1295,-,-,-,-,d,-,-,i,n,-,-,-,-,-,-
stan1293,-,-,-,-,8,-,-,i,n,-,-,-,-,-,-
stan1293,-,-,-,-,8,-,-,i,n,-,-,-,-,-,-
czec1258,-,-,-,-,t,-,-,E,N,-,-,k,-,i,-
russ1263,-,-,-,-,t,-,-,o,n,-,-,k,-,3,y
poli1260,-,-,-,-,C,-,-,E,n,-,-,k,y,i,-
bret1244,-,-,-,-,t,-,-,a,n,-,a,w,-,-,-
bret1244,-,-,-,-,m,-,w,a,n,-,-,-,-,-,-
mait1250,-,-,p,a,t,-,-,3,r,-,-,-,-,-,-
urdu1245,-,-,p,3,t,-,l,3,-,-,-,-,-,-,-
mara1378,-,-,-,-,r,-,-,o,d,-,-,-,-,-,-
mara1378,-,-,b,a,r,-,-,i,k,-,-,-,-,-,-
mara1378,-,-,p,a,t,-,-,3,L,-,-,-,-,-,-
oriy1255,-,-,s,-,-,-,-,o,r,u,a,-,-,-,-
sout2730,-,-,-,-,p,-,-,o,w,-,-,-,-,-,-
sout2730,-,-,-,-,p,-,h,o,-,-,-,-,-,-,-
cent2004,-,-,-,-,p,-,-,o,w,-,-,-,-,-,-
cent2004,-,-,-,-,p,-,-,o,w,-,-,-,-,-,-
nort2724,-,-,-,-,p,-,-,u,-,-,-,-,-,-,-
nort2724,-,-,-,-,p,-,-,u,-,-,-,-,-,-,-
nort2724,-,-,-,-,b,-,-,u,-,-,-,-,-,-,-
nort2724,-,-,-,-,p,-,-,o,-,-,-,-,-,-,-
nort2724,-,-,-,-,b,-,w,a,-,-,-,-,-,-,-
