language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
mode1248,-,-,-,-,s,k,o,-,t,-,o,n,o
stan1290,-,-,-,-,t,-,-,-,y,-,e,-,-
stan1290,-,-,-,-,t,-,-,-,y,-,e,-,-
dutc1256,-,-,-,-,d,-,o,-,d,-,3,-,-
stan1295,u,m,b,r,-,-,i,-,N,-,3,n,-
stan1295,E,-,-,r,S,l,a,-,g,-,3,n,-
stan1295,-,-,-,-,t,-,E,-,t,-,3,n,-
stan1293,-,-,-,-,k,-,i,-,-,-,-,l,-
poli1260,-,-,-,-,z,-,a,b,y,-,i,C,-
mara1378,-,-,-,-,m,-,a,-,r,n,e,-,-
sout2730,-,-,-,-,S,-,a,-,-,-,-,-,-
sout2730,-,-,-,-,S,-,a,-,-,-,-,-,-
cent2004,-,-,-,-,S,-,o,-,-,-,-,-,-
cent2004,-,-,-,-,S,h,a,-,-,-,-,-,-
nort2724,-,-,-,-,S,-,o,-,-,-,-,-,-
nort2724,-,-,-,-,x,-,a,-,-,-,-,-,-
nort2724,-,-,-,-,S,-,o,-,-,-,-,-,-
nort2724,-,-,-,-,S,-,a,-,-,-,-,-,-
nort2724,-,-,-,-,X,-,a,-,-,-,-,-,-
