language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
nucl1235,-,-,m,-,3,-,t,o,c,-,E,l,-,-,-,-,-,-
mode1248,-,-,-,-,-,-,n,o,m,-,i,z,-,-,-,-,o,-
mode1248,s,-,T,-,e,f,t,o,m,-,e,-,-,-,-,-,-,-
stan1288,-,-,p,-,e,-,n,-,s,-,a,r,-,-,-,-,-,-
port1283,-,-,p,-,e,-,-,-,s,-,a,r,-,-,-,-,-,-
ital1282,-,-,p,-,e,-,n,-,s,-,a,r,-,-,-,-,e,-
stan1289,-,-,p,-,3,-,n,-,s,-,a,-,-,-,-,-,-,-
stan1290,-,-,p,-,o,-,-,-,s,-,e,-,-,-,-,-,-,-
swed1254,-,-,t,-,E,-,N,-,k,-,a,-,-,-,-,-,-,-
dani1285,-,-,d,h,E,-,N,-,g,h,3,-,-,-,-,-,-,-
dutc1256,-,-,d,-,E,-,N,-,k,-,3,n,-,-,-,-,-,-
stan1295,-,-,d,-,E,-,N,-,k,-,-,n,-,-,-,-,-,-
stan1293,-,-,8,-,i,-,N,-,k,-,-,-,-,-,-,-,-,-
czec1258,-,-,m,-,i,-,-,-,s,l,E,t,-,-,-,-,-,-
russ1263,d,u,m,-,-,-,-,-,-,-,a,t,-,-,-,-,y,-
poli1260,-,-,m,-,3,-,-,-,S,l,E,C,-,-,-,-,-,-
bret1244,-,-,m,-,E,-,y,-,z,-,a,-,-,-,-,-,-,-
bret1244,-,-,-,-,-,-,s,o,Z,-,a,l,-,-,-,-,-,-
mait1250,-,-,b,-,i,-,-,-,T,-,a,r,k,3,-,r,3,b
urdu1245,-,-,-,-,-,-,-,-,s,-,o,-,C,-,-,n,3,-
mara1378,-,-,w,-,i,-,-,-,C,-,a,r,k,3,r,n,e,-
oriy1255,-,-,-,-,-,-,-,-,b,-,a,L,-,-,-,-,-,-
oriy1255,-,-,-,-,-,-,-,-,d,-,a,r,-,o,-,n,a,-
