language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
nucl1235,v,-,o,-,r,t,-,-,-,E,X
nucl1235,-,-,u,-,r,-,-,-,-,-,-
mode1248,p,-,u,-,-,-,-,-,-,-,-
stan1288,d,-,o,n,d,-,-,-,-,e,-
port1283,-,-,o,-,8,-,-,-,-,3,-
ital1282,d,-,o,-,v,-,-,-,-,e,-
stan1289,-,-,o,-,n,-,-,-,-,-,-
stan1290,-,-,u,-,-,-,-,-,-,-,-
swed1254,v,-,o,-,r,-,-,-,-,-,-
dani1285,v,-,o,-,-,-,-,-,-,-,-
dutc1256,w,-,a,-,r,-,-,-,-,-,-
stan1295,v,-,o,-,-,-,-,-,-,-,-
stan1293,w,E,3,-,-,-,-,-,-,-,-
czec1258,g,-,-,-,d,-,-,-,-,E,-
russ1263,g,-,-,-,d,-,y,-,-,e,-
poli1260,g,-,-,-,d,z,y,-,-,E,-
bret1244,p,-,e,-,l,-,-,-,-,E,x
urdu1245,k,-,3,-,-,-,h,-,-,o,-
mara1378,k,-,u,-,t,-,h,-,-,e,-
oriy1255,k,e,u,-,t,-,h,i,k,i,-
