language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
nucl1235,-,-,-,-,-,-,-,-,o,-,-,-,C,-,h,-,-,-,-
port1283,-,k,u,r,-,-,-,-,E,-,-,-,t,-,-,-,-,u,-
port1283,-,d,i,r,-,-,-,-,a,-,y,-,t,-,-,-,-,u,-
ital1282,-,-,-,d,-,-,-,-,E,-,s,-,t,-,r,-,-,o,-
ital1282,-,-,-,d,-,-,-,-,Z,u,s,-,t,-,-,-,-,o,-
stan1289,-,d,-,r,-,-,-,-,E,-,-,-,t,-,-,-,-,-,-
stan1289,-,-,-,r,-,-,-,-,E,-,k,-,t,-,-,-,-,3,-
stan1290,-,d,-,r,-,w,-,-,o,-,-,-,-,-,-,-,-,-,-
stan1290,-,d,-,r,-,w,-,-,o,-,-,-,t,-,-,-,-,-,-
swed1254,-,-,-,h,-,-,-,-,e,-,g,3,r,-,-,-,-,-,-
dutc1256,-,-,-,-,-,-,-,-,E,-,X,-,t,-,-,-,-,-,-
dutc1256,-,-,-,r,-,-,-,-,E,-,x,-,c,-,-,-,-,-,-
stan1295,-,-,-,r,-,-,-,-,E,-,S,-,t,-,-,-,-,-,-
stan1295,-,-,-,r,-,-,-,-,E,-,S,-,t,-,-,-,-,-,-
stan1295,-,-,-,r,-,-,-,-,E,-,x,-,t,-,-,-,-,-,-
stan1293,-,-,-,r,-,-,-,-,a,-,i,-,t,-,-,-,-,-,-
czec1258,-,p,-,r,-,-,-,-,a,-,-,-,v,-,-,-,-,i,-
czec1258,s,p,-,r,-,-,-,-,a,-,-,-,v,-,-,-,n,i,-
russ1263,-,p,-,r,-,-,-,-,a,-,-,-,v,i,l,y,n,3,y
urdu1245,-,-,-,d,-,-,-,-,o,-,-,-,-,-,y,-,-,o,-
mara1378,-,-,u,d,z,w,i,b,a,-,-,-,d,-,z,-,-,u,-
oriy1255,-,-,-,d,-,-,-,-,a,-,-,-,-,-,h,a,n,o,-
oriy1255,-,-,-,s,-,-,-,-,o,-,-,-,t,-,h,-,-,i,k
