language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
nucl1235,-,s,-,p,-,i,-,-,-,t,o,k
mode1248,a,s,-,p,-,-,-,-,-,r,o,s
stan1288,-,-,-,b,l,a,N,-,-,k,o,-
port1283,-,-,-,b,r,a,-,-,-,k,u,-
ital1282,-,-,-,b,y,a,n,-,-,k,o,-
stan1289,-,-,-,b,l,a,N,-,-,-,-,-
stan1290,-,-,-,b,l,o,-,-,-,-,-,-
swed1254,-,-,-,v,-,-,i,-,-,t,-,-
dani1285,-,-,-,v,-,-,i,-,-,8,-,-
dutc1256,-,-,-,w,-,-,i,-,-,t,-,-
stan1295,-,-,-,v,-,a,i,-,-,s,-,-
stan1293,-,-,-,w,-,a,i,-,-,t,-,-
czec1258,-,-,-,b,-,i,-,-,-,l,i,-
russ1263,-,-,-,b,y,e,-,-,-,l,3,y
poli1260,-,-,-,b,y,a,-,-,-,w,3,-
bret1244,-,g,-,w,-,E,-,-,-,n,-,-
mait1250,-,d,o,b,-,-,-,-,-,l,a,-
mait1250,-,-,u,y,-,3,-,-,-,r,-,-
urdu1245,-,s,3,f,-,e,-,-,-,d,-,-
mara1378,-,-,-,p,-,a,n,d,h,r,a,-
oriy1255,-,d,o,b,-,o,-,-,-,L,o,-
sout2730,-,-,-,p,-,E,-,-,-,-,-,-
sout2730,-,-,-,p,h,3,-,-,-,-,-,-
cent2004,-,-,-,p,-,a,-,-,-,-,-,-
cent2004,-,-,-,p,-,3,-,-,-,-,-,-
nort2724,-,-,-,p,-,a,-,-,-,-,-,-
nort2724,-,-,-,p,-,a,-,-,-,-,-,-
nort2724,-,-,-,b,-,a,-,-,-,-,-,-
nort2724,-,-,-,p,-,a,-,-,-,-,-,-
nort2724,-,-,-,b,-,E,-,-,-,-,-,-
