language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
nucl1235,l,-,E,-,-,-,-,r,-,-,-,-
stan1288,m,-,o,-,-,-,-,n,t,a,5,a
stan1289,m,-,o,-,-,-,-,n,-,-,-,-
dani1285,b,y,E,-,-,a,-,w,-,-,-,-
dutc1256,b,-,E,-,-,-,-,r,X,-,-,-
stan1295,b,-,E,-,-,-,-,r,k,-,-,-
stan1293,m,-,a,-,-,u,n,t,i,-,n,-
russ1263,g,-,o,-,-,-,-,r,a,-,-,-
mait1250,p,-,3,-,h,a,-,r,-,-,-,-
urdu1245,p,-,3,-,h,o,-,r,-,-,-,-
mara1378,p,-,3,r,w,3,-,t,-,-,-,-
oriy1255,p,-,o,r,b,o,-,t,o,-,-,-
sout2730,s,-,o,-,-,-,-,-,-,-,-,-
sout2730,s,-,e,-,-,-,-,n,-,-,-,-
cent2004,s,-,o,-,-,-,-,-,-,-,-,-
cent2004,S,-,o,-,-,-,-,-,-,-,-,-
nort2724,s,-,E,-,-,-,-,-,-,-,-,-
nort2724,S,-,o,-,-,-,-,-,-,-,-,-
nort2724,S,-,e,-,-,-,-,n,-,-,-,-
nort2724,S,-,3,-,-,-,-,-,-,-,-,-
nort2724,s,w,a,-,-,-,-,-,-,-,-,-
