language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
nucl1235,-,-,-,n,-,-,-,-,3,r,o,n,k,h
mode1248,-,a,f,t,-,-,-,-,i,-,-,-,-,-
stan1288,-,e,-,L,-,-,-,-,o,-,-,-,-,s
port1283,-,e,-,l,-,-,-,-,3,-,-,-,-,S
ital1282,-,e,-,s,-,-,-,-,i,-,-,-,-,-
ital1282,k,o,-,l,o,-,-,r,o,-,-,-,-,-
stan1290,-,i,-,l,-,-,-,-,-,-,-,-,-,-
swed1254,-,-,-,d,-,-,-,-,e,-,-,-,-,-
dani1285,-,-,-,d,-,-,-,-,i,-,-,-,-,-
dutc1256,-,-,-,z,E,-,-,-,i,-,-,-,-,-
stan1295,-,-,-,z,-,-,-,-,i,-,-,-,-,-
stan1293,-,-,-,8,E,-,-,-,i,-,-,-,-,-
czec1258,-,o,-,5,-,-,-,-,i,-,-,-,-,-
russ1263,-,o,-,n,-,-,-,-,i,-,-,-,-,-
poli1260,-,o,-,n,-,-,-,-,i,-,-,-,-,-
bret1244,-,-,-,-,-,-,-,-,i,-,-,-,-,-
mait1250,-,o,-,s,-,-,-,-,3,-,-,-,-,b
urdu1245,w,o,-,h,-,-,-,-,-,-,-,-,-,-
mara1378,-,-,-,t,-,-,-,-,e,-,-,-,-,-
oriy1255,-,-,-,s,e,m,a,n,e,-,-,-,-,-
