language,x1,x2,x3,x4,x5,x6,x7
stan1290,-,-,p,r,o,d,r
dutc1256,n,e,m,-,3,-,-
stan1295,n,e,m,-,3,-,n
stan1293,t,e,-,-,i,-,k
