language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
nucl1235,-,-,-,-,-,y,-,-,-,E,r,p,h
mode1248,-,-,-,-,-,p,o,t,-,e,-,-,-
stan1288,k,-,-,-,-,w,a,n,d,o,-,-,-
port1283,k,-,-,-,-,u,a,-,8,u,-,-,-
ital1282,k,-,-,-,-,w,a,n,d,o,-,-,-
stan1289,k,-,-,-,-,w,a,n,-,-,-,-,-
stan1290,k,-,-,-,-,-,-,-,-,o,-,-,-
swed1254,-,-,-,-,-,-,-,n,-,E,r,-,-
dani1285,-,-,-,-,-,v,o,n,-,o,-,-,-
dutc1256,-,-,-,-,-,w,o,n,-,e,r,-,-
stan1295,-,-,-,-,-,v,a,n,-,-,-,-,-
stan1293,-,-,-,-,-,w,E,n,-,-,-,-,-
czec1258,g,-,-,-,-,-,-,-,d,i,-,-,-
russ1263,k,-,-,-,-,-,o,g,d,a,-,-,-
poli1260,k,-,-,-,-,y,E,-,d,3,-,-,-
bret1244,-,-,-,-,-,p,e,-,r,-,-,-,-
mait1250,k,-,-,3,-,h,i,-,i,a,-,-,-
urdu1245,k,-,-,3,-,b,-,-,-,-,-,-,-
mara1378,k,-,-,e,m,w,-,-,h,a,-,-,-
oriy1255,k,e,t,e,-,b,e,-,l,e,-,-,-
