language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
nucl1235,-,-,-,X,-,-,-,o,-,X,-,o,l,-
port1283,-,b,-,r,-,-,-,i,-,k,-,a,r,-
ital1282,-,-,-,d,-,-,-,Z,o,k,-,a,r,e
stan1289,-,-,-,Z,-,-,-,u,-,x,-,a,-,-
swed1254,-,-,-,l,-,-,-,e,-,k,-,a,-,-
stan1295,S,p,i,l,-,-,-,-,-,-,-,3,n,-
czec1258,-,h,-,r,a,-,-,-,-,t,-,-,-,-
poli1260,-,b,-,-,a,v,y,i,-,C,S,E,-,-
oriy1255,-,-,-,-,-,-,-,-,-,k,h,e,L,-
