language,x1,x2,x3,x4,x5,x6,x7,x8
nucl1235,y,E,r,-,E,k,h,-
mode1248,t,-,r,-,i,-,a,-
stan1288,t,-,r,-,e,-,s,-
port1283,t,-,r,-,e,-,S,-
ital1282,t,-,r,-,e,-,-,-
stan1289,t,-,r,-,E,-,s,-
stan1290,t,-,r,w,a,-,-,-
swed1254,t,-,r,-,e,-,-,-
dani1285,d,h,X,-,E,-,-,-
dutc1256,d,-,r,-,i,-,-,-
stan1295,d,-,r,a,i,-,-,-
stan1293,8,-,r,-,i,-,-,-
czec1258,t,-,r,-,i,-,-,-
russ1263,t,-,r,-,i,-,-,-
poli1260,C,-,-,-,3,-,-,-
bret1244,t,-,r,-,i,-,-,-
mait1250,t,-,-,-,i,-,n,-
urdu1245,t,-,-,-,i,-,n,-
mara1378,t,-,-,-,i,-,n,-
oriy1255,t,-,-,-,i,-,n,i
