language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
nucl1235,-,-,-,-,-,t,h,-,o,c,h
mode1248,-,-,-,-,i,x,r,-,o,s,-
stan1288,-,m,o,x,a,-,8,-,o,-,-
port1283,u,m,-,-,i,-,d,-,u,-,-
ital1282,-,b,a,5,a,-,t,-,o,-,-
stan1290,-,m,u,-,-,-,y,-,e,-,-
swed1254,-,v,-,-,o,-,t,-,-,-,-
dani1285,-,v,-,-,o,-,8,-,-,-,-
dutc1256,-,n,-,-,o,-,t,-,-,-,-
stan1295,-,n,-,-,a,-,s,-,-,-,-
stan1293,-,w,-,-,E,-,t,-,-,-,-
czec1258,-,m,-,-,o,k,r,-,i,-,-
russ1263,-,m,-,-,o,k,r,-,3,y,-
poli1260,-,m,-,-,o,k,r,-,3,-,-
bret1244,-,g,-,-,-,-,l,-,e,p,-
mait1250,-,b,-,-,i,-,y,-,3,l,-
urdu1245,-,g,-,-,i,-,l,-,3,-,-
mara1378,-,-,-,-,o,-,l,-,a,-,-
oriy1255,-,b,-,-,i,-,y,-,a,-,-
oriy1255,-,t,-,-,i,-,n,t,a,-,-
