language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
nucl1235,n,3,-,s,-,-,t,-,E,l,-,-,-,-,-,-
mode1248,k,a,-,8,-,-,-,-,o,m,-,e,-,-,-,-
stan1288,-,-,-,s,e,n,t,-,a,r,s,e,-,-,-,-
port1283,-,-,-,s,e,-,t,-,a,r,s,e,-,-,-,-
port1283,-,3,-,S,-,-,t,-,a,r,s,e,t,a,d,u
ital1282,-,-,-,s,e,-,d,-,e,r,-,e,-,-,-,-
stan1289,-,3,-,s,3,n,t,-,a,-,-,-,-,-,-,-
stan1290,-,a,-,s,-,-,w,-,a,r,-,-,-,-,-,-
swed1254,-,-,-,s,i,-,t,-,a,-,-,-,-,-,-,-
dani1285,-,-,-,s,e,-,8,-,3,-,-,-,-,-,-,-
dutc1256,-,-,-,z,i,-,t,-,3,n,-,-,-,-,-,-
stan1295,-,-,-,s,i,-,c,-,-,n,-,-,-,-,-,-
stan1293,-,-,-,s,i,-,t,-,-,-,-,-,-,-,-,-
czec1258,-,-,-,s,E,-,T,-,E,t,-,-,-,-,-,-
russ1263,-,-,-,s,i,-,d,y,e,t,-,-,-,-,y,-
poli1260,-,-,-,S,a,-,d,-,a,C,-,-,-,-,-,-
bret1244,-,a,-,z,e,-,z,-,a,-,-,-,-,-,-,-
mait1250,b,a,i,s,-,-,-,-,3,b,-,-,-,-,-,-
urdu1245,b,E,t,h,-,-,n,-,3,-,-,-,-,-,-,-
mara1378,b,3,-,s,-,-,n,-,e,-,-,-,-,-,-,-
oriy1255,b,o,-,s,-,-,-,-,-,-,-,-,-,-,-,-
sout2730,-,-,-,-,-,-,k,-,o,-,-,-,-,-,-,-
sout2730,-,-,-,-,-,-,k,-,o,-,-,-,-,-,-,-
cent2004,-,-,-,-,-,-,k,-,o,-,-,-,-,-,-,-
cent2004,-,-,-,-,-,-,k,-,o,-,-,-,-,-,-,-
nort2724,-,-,-,-,-,-,k,-,o,-,-,-,-,-,-,-
nort2724,-,-,-,-,-,-,k,-,u,-,-,-,-,-,-,-
nort2724,-,-,-,-,-,-,k,-,o,-,-,-,-,-,-,-
nort2724,-,-,-,-,-,-,k,-,o,-,-,-,-,-,-,-
nort2724,-,-,-,-,-,-,k,w,a,-,-,-,-,-,-,-
