language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
nucl1235,p,-,-,o,-,C,-,h,-,-,-,-,-,-,-
mode1248,-,-,-,u,-,r,-,a,-,-,-,-,-,-,-
stan1288,k,-,-,o,-,l,-,a,-,-,-,-,-,-,-
port1283,k,a,-,u,-,8,-,a,-,-,-,-,-,-,-
port1283,r,a,b,u,-,-,-,-,-,-,-,-,-,-,-
ital1282,k,-,-,o,-,d,-,a,-,-,-,-,-,-,-
stan1289,k,-,-,u,-,-,-,a,-,-,-,-,-,-,-
stan1290,k,-,-,-,-,-,-,e,-,-,-,-,-,-,-
swed1254,s,-,-,-,-,v,-,a,-,n,-,-,-,s,-
swed1254,S,-,-,-,-,-,-,E,-,-,-,-,-,t,-
dani1285,h,-,-,-,-,-,-,E,-,l,-,-,-,3,-
dutc1256,s,-,-,-,-,t,-,a,-,r,-,-,-,t,-
stan1295,S,-,-,-,-,v,-,a,-,n,-,-,-,c,-
stan1293,-,-,-,-,-,t,-,e,i,l,-,-,-,-,-
czec1258,-,-,-,o,-,t,s,a,-,-,-,-,-,s,-
russ1263,x,-,v,o,-,-,s,-,-,-,-,-,-,t,y
poli1260,-,-,-,o,-,g,-,o,-,-,-,-,-,n,-
bret1244,l,-,-,o,-,-,s,-,-,-,-,-,-,t,-
mait1250,-,-,-,-,-,n,-,3,-,N,g,a,i,r,-
urdu1245,-,-,-,-,-,d,-,u,-,m,-,-,-,-,-
mara1378,S,-,-,e,p,t,-,i,-,-,-,-,-,-,-
oriy1255,-,-,-,-,-,l,-,a,-,n,y,o,-,-,-
sout2730,m,-,-,i,-,t,-,u,-,-,-,-,-,-,-
sout2730,m,-,-,-,-,-,-,i,-,-,-,-,-,-,-
cent2004,-,-,-,o,-,t,-,o,-,-,-,-,-,-,-
cent2004,w,-,-,o,-,t,-,o,-,-,-,-,-,-,-
nort2724,m,-,-,u,-,q,w,a,-,-,-,-,-,-,-
nort2724,m,-,-,E,-,q,w,a,-,-,-,-,-,-,-
nort2724,m,-,-,o,-,q,-,o,-,-,-,-,-,-,-
nort2724,m,-,-,o,-,q,w,a,-,-,-,-,-,-,-
nort2724,m,-,-,u,-,q,w,a,-,-,-,-,-,-,-
