language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
nucl1235,-,-,S,3,-,-,r,-,j,v,-,-,-,E,-,-,l,-
mode1248,-,-,s,t,-,-,r,-,e,f,o,m,-,e,-,-,-,-
stan1288,-,-,x,i,-,-,r,-,-,-,-,-,-,a,-,-,r,-
port1283,-,-,Z,i,-,-,r,-,-,-,-,-,-,a,-,-,r,-
port1283,-,-,v,i,-,-,r,-,-,-,-,-,-,a,-,-,r,-
ital1282,d,-,Z,i,-,-,r,-,-,-,-,-,-,a,-,-,r,e
stan1289,-,-,Z,i,-,-,r,-,-,-,-,-,-,a,-,-,-,-
stan1290,-,-,t,u,-,-,r,-,-,-,-,n,-,e,-,-,-,-
stan1290,r,3,t,u,-,-,r,-,-,-,-,n,-,e,-,-,-,-
swed1254,-,-,v,E,n,-,d,-,-,-,-,-,-,a,-,-,-,-
dani1285,-,-,v,E,n,3,s,-,-,-,-,-,-,o,-,-,y,-
dutc1256,-,-,w,E,n,-,d,-,-,-,-,-,-,3,-,-,n,-
dutc1256,-,-,-,o,m,-,d,r,a,-,-,y,-,3,-,-,-,-
stan1295,-,-,v,E,n,-,d,-,-,-,-,-,-,-,-,-,n,-
stan1295,-,-,u,-,m,-,d,r,e,-,-,-,-,3,-,-,n,-
stan1293,-,-,-,-,-,-,t,-,-,-,-,-,-,3,-,-,n,-
stan1293,-,-,-,-,-,-,t,-,-,-,-,-,-,3,-,-,n,-
czec1258,-,-,t,o,-,-,-,-,-,-,-,C,-,i,-,-,t,-
russ1263,p,o,v,o,-,-,r,-,a,-,-,C,-,3,v,a,t,y
poli1260,-,-,s,k,-,-,r,-,E,-,-,c,-,i,-,-,C,-
bret1244,-,-,t,-,-,-,r,-,-,-,-,-,-,E,-,-,i,-
mait1250,-,-,-,u,-,-,-,-,-,-,-,n,t,3,-,-,b,-
urdu1245,-,-,m,u,-,-,r,-,-,-,-,n,-,3,-,-,-,-
mara1378,-,-,w,3,-,-,L,-,-,-,-,n,-,e,-,-,-,-
oriy1255,-,-,-,o,-,-,l,-,o,-,-,t,-,e,-,i,b,a
