language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
nucl1235,-,-,m,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-
mode1248,-,-,k,-,o,n,-,-,-,-,-,-,d,-,-,-,a,-,-
stan1288,-,-,8,-,e,r,-,-,-,-,-,k,-,-,-,-,a,-,-
ital1282,v,i,C,-,i,n,-,-,-,-,-,-,-,-,-,-,o,-,-
stan1290,-,-,p,-,-,r,-,-,-,-,-,-,-,-,-,-,E,-,-
stan1290,-,-,p,-,-,r,-,-,-,-,-,-,-,-,-,-,E,-,-
swed1254,-,-,-,-,-,n,-,-,-,E,-,-,r,-,-,-,a,-,-
dani1285,-,-,-,-,-,n,-,-,-,E,-,-,-,-,-,-,a,-,-
dutc1256,-,-,-,-,-,n,-,-,-,a,-,-,-,b,E,-,i,-,-
dutc1256,-,-,-,-,-,d,-,-,-,i,-,x,d,b,E,-,i,-,-
stan1295,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,3,-,-
stan1295,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,-,-,-
stan1295,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,3,-,-
stan1293,-,-,-,-,-,n,-,-,-,i,-,-,-,-,-,-,3,-,-
stan1293,-,-,-,-,-,n,-,-,-,i,-,-,-,-,-,-,3,-,r
czec1258,-,-,b,-,-,l,-,-,-,i,s,k,-,-,-,-,i,-,-
russ1263,-,-,b,-,-,l,-,-,-,i,z,k,-,-,-,-,o,-,-
poli1260,-,-,b,-,-,L,-,-,-,i,s,k,-,-,-,-,o,-,-
bret1244,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,o,s,t
mait1250,-,-,-,-,-,n,-,-,-,3,-,y,d,-,-,-,i,-,k
urdu1245,-,-,-,-,-,q,-,-,-,3,-,-,r,-,-,-,i,-,b
mara1378,-,-,-,-,-,d,-,z,-,3,-,w,-,-,-,-,3,-,L
oriy1255,-,-,-,-,-,p,a,k,h,o,-,-,r,-,-,-,u,-,-
oriy1255,-,-,-,-,-,n,i,k,-,o,-,-,t,-,o,k,u,-,-
oriy1255,-,-,-,-,-,-,-,-,-,o,-,-,d,-,u,r,o,-,-
sout2730,-,-,C,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2730,-,-,C,-,e,n,-,-,-,-,-,-,-,-,-,-,-,-,-
cent2004,-,-,C,-,e,n,-,-,-,-,-,-,-,-,-,-,-,-,-
cent2004,-,-,C,-,e,n,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,c,h,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,C,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,y,-,e,n,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,c,h,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2724,-,-,j,-,e,n,-,-,-,-,-,-,-,-,-,-,-,-,-
