language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
nucl1235,-,-,-,-,-,i,-,n,C,h
mode1248,-,-,-,t,-,i,-,-,-,-
stan1288,-,-,-,k,-,e,-,-,-,-
port1283,-,-,-,k,-,3,-,-,-,-
ital1282,-,-,-,k,-,e,-,-,-,-
stan1289,-,-,-,k,-,E,-,-,-,-
stan1290,-,-,-,k,-,3,-,-,-,-
swed1254,-,-,-,v,-,o,-,d,-,-
dani1285,-,-,-,v,-,a,-,-,-,-
dutc1256,-,-,-,w,-,o,-,t,-,-
stan1295,-,-,-,v,-,a,-,s,-,-
stan1293,-,-,-,w,-,o,-,t,-,-
czec1258,-,-,-,t,s,o,-,-,-,-
russ1263,S,-,-,t,-,o,-,-,-,-
poli1260,-,-,-,c,-,o,-,-,-,-
bret1244,p,e,t,X,-,a,-,-,-,-
mait1250,-,-,-,k,-,i,-,-,-,-
urdu1245,-,-,-,k,y,o,-,-,-,-
mara1378,-,-,-,k,-,a,-,y,-,-
oriy1255,-,-,-,k,-,o,o,n,o,-
sout2730,-,-,-,x,-,a,-,l,e,-
sout2730,-,-,-,-,-,a,-,s,e,-
cent2004,-,o,-,x,-,a,-,n,-,-
cent2004,-,3,-,x,-,3,-,-,-,-
nort2724,-,a,-,x,-,a,-,-,-,-
nort2724,-,a,-,X,-,a,-,-,-,-
nort2724,-,a,-,h,-,a,-,N,-,-
nort2724,-,a,-,x,-,a,-,-,-,-
nort2724,-,a,-,q,h,a,-,-,-,-
