language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
stan1290,a,v,a,-,-,l,-,-,e,-
dutc1256,d,-,o,r,s,l,i,k,3,-
stan1295,-,-,-,-,S,l,u,k,3,n
stan1293,s,w,o,-,-,l,-,-,3,u
